title,price,link
"HP EliteBook 645 G9 14""/512GB/16GB AMD Ryzen 5 PRO Win 11 Pro Certified Refurb
Opens in a new window or tab",$251.10,https://www.ebay.com/itm/336226655841?_skw=laptop&itmmeta=01K83HMVY3V3NWKYYP4JWGBT0N&hash=item4e48ab9e61:g:5QQAAOSwFGpn8BUR&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1evSt2UVnp8rkeI7g5D1V4aEWG2uiieTFQcL7%2FG7qMHa21VeIKhmlf8%2BszmbdLtbf7CA881o11sC9js2hnm8%2FJbGUIhnZ0bVcngNhQoJ%2BkbQKCOg8lr4zTSmqJv%2FkpO9R4lMokWxJFJNkwbLmXeEZbVz0DCTAUkgeRFhuuiQ1vHDQ83yNaVkOCHUGLmQ4%2B%2BpsyOBaIg7p5QiWnkHzk9lgfCp%2FVAalyyw5v3LFyw1hbxNcygoIbwXe2lW4ntLWwGsvMhk61t3Q4Gl1L7W50tDvqT%7Ctkp%3ABk9SR7S_0_HAZg
"Lenovo ThinkPad T480 14"" FHD i5 8250u 32GB 512gb NVME WIFI CAM WIN 11 PRO laptop
Opens in a new window or tab",$299.99,https://www.ebay.com/itm/225773282237?_skw=laptop&itmmeta=01K83HMVY33FZ7BY6FM5S5C6XK&hash=item349122e3bd:g:rIwAAOSwkxVkTFbY&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eS0cWNOEe6jOmSQNyH5lv%2FbV0h7VWgh2yEYEfiOphxBp1q59v7OFJ9%2FU98tI2Llb1bh04A5Q3HmN5yw19ZMhtYpA96n0meesGZKZYPeq2iuiqEy5wbZpKDYS6A%2FlG%2B4g6VhKYrFEzlky6LcYgsBVyNXUrFU%2FI4BTg65njzIMQ%2B94V63ID4HSSkLW8yvJQLpMarFE8pb%2BxN5sU3W5KWLZ87aOtWOJg4c6vtbnGfxCBpk0ymrlgdnLaOpRYTbFEOWyLFpelTQUDB3S0ClbQvd4lK%7Ctkp%3ABk9SR7a_0_HAZg
"DELL Latitude Laptop: Intel i5! 16GB RAM! 256GB SSD! Zorin Core Edition!
Opens in a new window or tab",$144.95,https://www.ebay.com/itm/116659802706?_skw=laptop&itmmeta=01K83HMVY35X4GF64QMY94G07S&hash=item1b29775252:g:xpUAAeSwH8tog54B&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ezUOMVqU2dJFmYilbGzYBnqgQQHPw3Xn4DItEg0kuFUO2kBafQzFt8PJqmtQ7Qpt1Cp3pmnoviJMnOESXkeNonng%2BcpMa%2BXf6b74OgTfo2bGtfMQ2qjNZ0hMsozYGk5uyYlAZzQH5WK3pA%2BfBSRPi4Rg7GhPNqzTuVjlubsX80oPoCY9wpgRDtN%2FzSbNqzuZGrPiYRKQ5wW076C7sKfwu7BMECzTacV5WP9loT56tzBw%3D%3D%7Ctkp%3ABk9SR7a_0_HAZg
"Dell 14"" Laptop Computer Intel Celeron 8GB RAM 128GB SSD Windows 11 Pro PC
Opens in a new window or tab",$120.27,https://www.ebay.com/itm/254754472823?_skw=laptop&epid=15032171267&itmmeta=01K83HMVY3PM8A8CSYGXXERKMP&hash=item3b508cc377:g:EDQAAeSwFoZo8I9F&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dqoDjSFOAe3SvSZqvjc71Bgc4eBe0uVeGv%2FMdy6YBgQCtr3083Wjo3hUJBQKSEHin5p3n4cB8tRTppzPCW1Gk%2BNS%2B6vnSbuSyvJRAxjzgdV4pr5%2F68%2FuBUCGnSmGPi6yBZMCtSqHboivHUwf6Zu5P%2Fjlt88tl4YtGYF5kTFTGt9X%2B2q9wid2MvNMmLaChC%2BVbem%2BlHZZ7TN%2F2KrRDvTAGf8jtKwBZpMcOhkdqGWm8nXdVVhi3m6pIsyHob%2FU5h3P9le3%2BNDSnNDQIhZpzqrgZg%7Ctkp%3ABk9SR7a_0_HAZg
"Dell Latitude 5400 Laptop PC 14"" HD Core i5 16GB RAM 256GB SSD Windows 11 HDMI
Opens in a new window or tab",$218.03,https://www.ebay.com/itm/265752692346?_skw=laptop&itmmeta=01K83HMVY3JAB3KXTE7YJG33EK&hash=item3de018467a:g:Xc8AAeSwR05o8I0B&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1chl1vPv57qZFSa0iqguswAm1uoQOB495kvSKs8Cxo%2BLczzrGJOU7LHQm%2FqCmLHzTIqtcWqKwpreuE40KxX1EHjHuCRKOQ5TDE%2FG8C0%2BotMjUyYlB586x2T5s0TwA7Wz0BCyFkg1mR91bPEWYGwLh636grrk463V%2F0n2aJ%2FM9aTeJ4mtLtt1T3XMJ6go6t3o663Gg3tmjwlA75czmkLUPzYo59pomec%2FY1wBYaCr1v%2F7orPTJQv8fy9%2BUsc7NDODMAzGuuAj%2BkwUNfRYGVlkHln%7Ctkp%3ABk9SR7a_0_HAZg
"ACEMAGIC 16"" Laptop CPU Intel 12th N-95 16GB RAM 512GB M.2 SSD [Refurbished]
Opens in a new window or tab",$209.00,https://www.ebay.com/itm/355928068035?_skw=laptop&epid=26066140479&itmmeta=01K83HMVY3MFGEBHANHTMK26VW&hash=item52def74fc3:g:aOkAAOSwRtZmsY9x&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dbpX9rXTkgDv7p717kqQfEqOT8eLLpebyYeHgXRFYDH2Ewe9jIzBbnsCFhs5ORK9QLTanTcDSR3kXBwh4%2FBKUlKx21IehSDbHdkiwMVEsJF%2Fl7w8xHhoMXuDuKsqCkS67FPKqRbB9IvRB5v0SralMqP2hdniDoswjqhg7T16r6GObupVDxmvUWBEVrC3s2Ito5TD%2F7%2FOKmFWjY9isEw2y8kRfdB8Fwi7h%2BFtL43WjT8Q%3D%3D%7Ctkp%3ABk9SR7a_0_HAZg
"Dell Latitude 3310 Laptop PC 13.3"" Intel Core i3 16GB RAM 256GB SSD Win 11 Pro
Opens in a new window or tab",$189.34,https://www.ebay.com/itm/254654754368?_skw=laptop&itmmeta=01K83HMVY3AAMRF2549DEZ0C7C&hash=item3b4a9b2e40:g:9qQAAeSwd9to10Sy&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eMfNFKRVQEeEaZALtgssOn8rwLSUupwozYpJVfsFq3RDLEH%2FuQoZh7G6ICEejbTHSTuk5NoK7%2FUy9ZPZ25vQjQ2eVW83U6o5zOtIg4Y9Gcb5%2FUCM4Esg3dlxmC9jv%2Fm83AiAHC5m7PzHYNMb7ALskX2uHDIvO9R8%2Bis%2FdClaKxhhKBOfJPbK%2FGdf2GoRqUzxcdJQj%2F0f0rbdgVnhES7SygO8CEkEsOQ714yegXq2LiBA%3D%3D%7Ctkp%3ABk9SR7a_0_HAZg
"Dell Latitude 3320 Laptop 13.3"" HD Core i5 4.4GHz 8GB RAM 256GB SSD Windows 11
Opens in a new window or tab",$216.94,https://www.ebay.com/itm/265741526047?_skw=laptop&itmmeta=01K83HMVY33S34DG3S93MMGH0T&hash=item3ddf6de41f:g:6R8AAeSwCPxov9dB&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cwNBCemOY08kwSxVe5LB3WvsrRh9mT3Mf2luVvIU0Gn8eeQ%2FUjKao05T9ReELuoeHEhg3xSdetuHk69jm4nOmAsyYEfU6ZDM5AWJqjbxeghdYflp%2FjnlLFEITZKZ%2F7uxFi7fmRXiEx5HFXgYerly4ijcu75rbZgW8CvpNlXKnPDPQ7EqaWlekHhLMxsrBvx7qCCvgN7IGjSdC3w3h2dD8zCMR444Ar2AbgQmUTx1YygA%3D%3D%7Ctkp%3ABk9SR7a_0_HAZg
"HP EliteBook 840 G5 14” HD Laptop 4-Core i7 16GB RAM 512GB SSD Windows 11 Pro
Opens in a new window or tab",$271.18,https://www.ebay.com/itm/266433553734?_skw=laptop&itmmeta=01K83HMVY3EXCKGNF4KCTMM9EY&hash=item3e08ad6546:g:~XAAAeSwJDZo7zlf&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dfa8x%2FFHosX7OyNUwwJW5Pw%2F1OiIRk0P2Bh4oVU7puI4F5BFN%2Fos5gb9v8yjs5MC4I6w%2BKa4OOFvcnZFWTzZRwM%2FyGiEogD5emBS8MPWjtuU4pjbwRAoX7r0Fcqt1yCEm1OV8%2F1ODMdA0fD4sKG1Es%2BSOX7TJusBEYHEjaeWRYzh3K9uuHdn6RcyfmzTwPFy9oGVg7h1VoIJCd%2F1JUwvuE4jKPqGbzaGdw5mdVjdZJ%2Bg%3D%3D%7Ctkp%3ABlBMULa_0_HAZg
"Dell Inspiron 3511 15.6” FHD Laptop Intel i5 Core 16GB RAM 256GB SSD Windows 11
Opens in a new window or tab",$241.33,https://www.ebay.com/itm/267023034235?_skw=laptop&itmmeta=01K83HMVY39GTCHAXEFC3XFT4G&hash=item3e2bd0277b:g:2pIAAeSwbiVo8yAX&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eEWOq7%2FV6BWZpbl6%2BCIjG9PW7VdcbM1hmjFcog7Wr1KOqRnFpLW8o7Ep37h%2BEbkOdNlDmOmYoSf7r%2FgPmikHPzpLMjppiXQg7F7UHx0Hn39nTXHbsoE9RYSaAslgWzL8fUApUW%2BBczfuZkNtf1suznldpOx9%2BpIirMaYICdJfj9Nn2XDRZyPn8REsiQzD%2BxzG5f1v40voKY6oHwo3nHfPVJM2QjnUiYY3jVwpbSBswfw%3D%3D%7Ctkp%3ABlBMULa_0_HAZg
"HP ProBook X360 11 G6 2-in-1 Laptop 11.6"" Core i3 8GB RAM 128GB SSD Windows 11
Opens in a new window or tab",$165.36,https://www.ebay.com/itm/266824897502?_skw=laptop&itmmeta=01K83HMVY3WMBZAA771NX25G6B&hash=item3e2000d3de:g:nGwAAOSwgqZn53bi&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eLvahdOwHOJGDZvd9firz3JQOdGlJDx9qB130mJNlcjKDPdHtSXSs367x6ZRlkkm4tBzEQaTUiB4BRn7nRsEKTO1NU5ChxHzsl6BIQhT7HtnYxoNzAI63F9x3AfNi7C1SBt0UugCI0gz92BfAgalY2ko%2BaONxsfJ2b%2F7cnqS4F%2FSBpHAuWhE5QW6DLB59OnlfAlDbXOKfCErwul%2FqUps7j4iE%2FD7oqnYdy5nKxibr6DQ%3D%3D%7Ctkp%3ABlBMULa_0_HAZg
"HP ProBook 440 G7 Business Laptop 14” FHD Core i5 16GB RAM 256GB SSD Windows 11
Opens in a new window or tab",$249.48,https://www.ebay.com/itm/256580694395?_skw=laptop&itmmeta=01K83HMVY3DBX7K7FW7TR4MN14&hash=item3bbd66b17b:g:hVIAAeSwh7do70f1&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e2ShVWwKaBfJBYObiUyDA23928EjCR6jylzHxdNLLFsxqtQSzLKz6OmJUO%2FsHv3hlqZtLCDQEeDDWBv%2FgN8MDaTHfTJGIJfdfjs1EjUap6wmo43SgolAsJ%2BRowwB%2Bo07moLN%2F6A8pf1SEKpa1NPsu69IJThqaVaxJnFoImdChGBcul2SkN78n%2B0p5ejt6tt5mgrpkA7aiKu4kxsLrW0f5i0075tn6IzGFhVSTCVfsPcQ%3D%3D%7Ctkp%3ABlBMULa_0_HAZg
"Dell 3189 2IN1 Chromebook 16GB eMMC Intel Celeron 1.60 GHz 4GB RAM Laptop GIFT
Opens in a new window or tab",$35.00,https://www.ebay.com/itm/167784961173?_skw=laptop&epid=12024513862&itmmeta=01K83HMVY3CXRR3EJ4CC83H74J&hash=item2710c35495:g:hYMAAeSwwG5opgXu&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dl9gDvLxgO69shdjV3moGR2v6xwppoEv02k2ikTSH0ZgslIdLHFlCn2x8NzQS9%2BZ5AXUfQCFDeUip2ynz0DnwFd6dCaXr1qYh2Ke3KM5GPgK4nYrG75ZGqr%2FY2oQHQuKLyFqOpBg4JDXbdM0uV2sNzS%2BK8ny3vnmZm9OHefXhnShnUYeizeEq2QjiY0aXmBnzZ92nC3Y7LvfebMHffnpTTKeNgcPbx8hveUOn9857n7PSSG%2BW6jiTrLQF7QnC%2F4f0RAUEelFmacFwJvD2Ux4dL%7Ctkp%3ABk9SR7a_0_HAZg
"Dell Dc15250 15.6"" 13th Gen Intel® Core™ i7-1355U, 10 cores 1 TB SSD 16 GB DDR4
Opens in a new window or tab",$549.99,https://www.ebay.com/itm/226967934757?_skw=laptop&itmmeta=01K83HMVY3VFBTCR4NCXQEB8Q2&hash=item34d857d725:g:C3MAAeSwf9lo5-91&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fSqh5kjWz2TKJvBnJkhibwOw3E4miaAKt9vBU7WlH2Rmv6qGhtFFHxKikodSuJ4sNHcKBNpk%2F%2BbqLW3bPO3x%2B7gjOGUJVG9RxEIZY9qPZ%2FTvsZOyJ6Tn%2FechZODadkEL0GnA17dpQAp%2Bqxb29Ah%2B1fSTflNQqSSVwqXLtUKYeOAEH3HHDv5a2iVSahemLvciXSnNbOwbDQuupD2mdgk%2B74%2BUA0jRXqVRmy7tQjc6KpjpFVBK1K808wAdaZSe1Sf5GgNYWNtvUM09634Gozlps6%7Ctkp%3ABk9SR7a_0_HAZg
"Dell 14"" FHD Laptop Intel Quad Core i7 4.20GHz 64GB RAM 4TB SSD Windows 11 Pro
Opens in a new window or tab",$239.99,https://www.ebay.com/itm/335762770305?_skw=laptop&itmmeta=01K83HMVY3D7RYPDK468JT9KQK&hash=item4e2d054981:g:m1cAAeSwS8FouLuL&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1emvZGuvksLaLPtSw9Pp8GbYd2Y7lq4x1JFAWPVVVzTezSlQkAdWetucq4YKbvhJqAm%2FAia4naWhYpEzKc1F4oPrt6MsayRpGUNjAR9zVmU4eVGzWdCTAR4bufBRzUpJxg%2BrGgKgE5IbTqHQgA3e0b6%2BGPnomoiCQl1oxEUh%2FPgCTbZfkvvnsY6F5Fv4hCV2wpYcauBV36NSTI6c7mpw0Fd6rpbNaYGpQy3XE6Nn5uY%2BQ%3D%3D%7Ctkp%3ABk9SR7a_0_HAZg
"NEW LISTINGDell Latitude 3300 13.3"" Core i3-7020U 2.30GHz 8GB 128GB SSD W10 Laptop (V2355)
Opens in a new window or tab",$39.56,https://www.ebay.com/itm/397177476310?_skw=laptop&itmmeta=01K83HMVY4T62TA8H1V5HG50P5&hash=item5c799f54d6:g:VUEAAeSwjjJo9pnQ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dB47qvel8%2FeEswzXrNSFA%2FrqV%2F7AdB1uItLZaz3oNSMLMV%2FxmXqYCkAJStln7pzf%2F2wdIlfV%2BlHtYVWSCajIyTKKnScsn77R6l4JcGUu2nJOC%2BBB9IEDqd4d0Z2onilEwvFKBMql1SFCcv1gSo8PIgqezm9xsEEtaiwIyvS6L6KeTrTS9ePL%2F5UtkRhD6wTFqVpXYOPCXAbyRh0UvhOaVNbo%2Fur3i7S0J5z%2Fb8hhnZRvEQAQlLdl8ahGtqLQ0xym2mjxoWvQbrU20xu5tL7asq%7Ctkp%3ABk9SR7a_0_HAZg
"1 Year Warranty Dell P29T001 11.6"" Chromebook Celeron 1.1GHz/4GB/32GB (Black)
Opens in a new window or tab",$42.21,https://www.ebay.com/itm/145586233629?_skw=laptop&epid=2322571102&itmmeta=01K83HMVY4W9VCWST1NQ6ZFZQA&hash=item21e59da11d:g:j40AAOSw3Dxluunt&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fRcRy2NyK%2F5GQJOvJa4dHISQZpY53uliYTlFc0SyiWbdmzlhMU9y7Yskwr6W6ef4wxhq6k%2BVWf2a03hSH9hreMGC3IFuAqCnW9qdPHbw5VtanjHo31sAfGmYLJ5rmH8FSbi%2BnuSjRKSqVbNQVNrsJ4V6UoeQwME5TT9ob0b4N9kkHPfrb%2BytD0HikBJZulnhwMssUJuLt4aZ1N6%2BX%2BMS9ux8DfxpZW8W7G4oh39Paf0w%3D%3D%7Ctkp%3ABk9SR7a_0_HAZg
"HP EliteBook 845 G8 Laptop AMD Ryzen 5 PRO 5650U 32GB 256GB 14.0"" W11P
Opens in a new window or tab",$285.99,https://www.ebay.com/itm/306472201389?_skw=laptop&itmmeta=01K83HMVY4A5QZE4Z7PF3V4GXE&hash=item475b2aacad:g:LgIAAeSwKFloub8K&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fq0SbX8N6MXUwfsnx5gwkrqLeInzwFZu16Iko%2FA4VYhNM4xhe4RhPra20tvpuezUf7HkWTgllc8fxizbGbwy2PWkXhd7lAlxKreABCcHVER392JQby%2FwTEaFukiDzlY940Zl9zaV%2FvYaGNqdIx5kOfnItWc9imkihjC9NISD4Ou4x7VgEJUpbOoXmxu%2BpFKvsy9IgauvyFoQ5PC46eBqFh%2FyWVLKOKlt%2BK9kObuV%2BgWQ%3D%3D%7Ctkp%3ABk9SR7a_0_HAZg
"Dell Latitude 14"" Laptop Computer Intel i5 Up To 32GB RAM 1TB SSD Windows 11 Pro
Opens in a new window or tab",$224.17,https://www.ebay.com/itm/286601719329?_skw=laptop&itmmeta=01K83HMVY4C9BJ0EWSBWFAJPQ0&hash=item42bacb2e21:g:MfQAAeSwfo5o1qdZ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dhGFRw68%2FE23Mp1GaNLtpTCVlRPQUBOFhnl3Zsw%2F7BwOxZAu9VE7QCtI7JbtQo%2FZfN4Uh3j%2Bmd1LkUTbcpK5gP4Z8WxNRDQhnrKNfvCwV1KmPe%2FzNQQNIxi7jtli%2FeN1W1Sd85M9ly72u7%2BNFgJoWhdzngzsNp69rU11vlD1k6OhilWmNFL4GacwSeU7kg6CzjML1%2FUq4vNxdS20i%2FMtg8KcgkLQ5zfR9ccuytwon7kQ%3D%3D%7Ctkp%3ABlBMULa_0_HAZg
"HP EliteBook 845 G8 Laptop 14” FHD AMD Ryzen 5 PRO 16GB RAM 512GB SSD Windows 11
Opens in a new window or tab",$332.75,https://www.ebay.com/itm/267047950820?_skw=laptop&itmmeta=01K83HMVY4MQ25QX5G6DP4AFEB&hash=item3e2d4c59e4:g:6o8AAeSwIFVopooL&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dD4tnIJuY8sHbteHHU2M35Sha9pP2SNySsjMs%2BPqGs9mowYMVd8ZjlkHh4aHFUMwXjvjIQjAhvW3b%2Fv9iE8DgP3vi9X4SlDWIeNruTMnD8p9Cz143CIm0qAad0p3pqHunwKwQGnUK3DGc5Lq0z%2BJ36y%2B0dAqjpIMegyLjEHj6PWEEV8bEv072wzfa6DRmzqB6M3QfMy%2B0rOyZJUpz4DGjMEEDwAti1F%2BbvLkpwPa02Cw%3D%3D%7Ctkp%3ABlBMULa_0_HAZg
"HP Elitebook 845 G8 14"" FHD LT Ryzen 7 PRO 5850U 32GB 512GB Windows 11 Pro
Opens in a new window or tab",$313.99,https://www.ebay.com/itm/306530369252?_skw=laptop&itmmeta=01K83HMVY4XQXEBAQXQZ11GYQM&hash=item475ea23ee4:g:BusAAeSw6M9o4Bpe&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eRVbWEy92s4VDhCLMZnCdAVgbRhJWh4DXHM8nN0z0rEDiC9SxB7HAEErxPka2iOlDVaWGG7e0js5Y7mKI4T2Mej0wAQWb%2FSpuB0hqhFLor8Jnk2vYtesPnEVLrJrWtrl8YZxGTh4if9sNYKM%2FHz2hQGbX3I4oJeCGFolOcy5OHwNSd77l1U7XUxiYlQXHqkkQqT75SSZqMw%2FTAmpS%2BaLEgrCoJ73WX%2Bh6rhCUGgvy0OQ%3D%3D%7Ctkp%3ABk9SR7a_0_HAZg
"Dell Latitude 3310 13.3"" Laptop Computer Windows 11 PC Core i3 4GB RAM 128GB SSD
Opens in a new window or tab",$129.99,https://www.ebay.com/itm/254721073657?_skw=laptop&itmmeta=01K83HMVY4C0BSSN9EDG8RQFT0&hash=item3b4e8f21f9:g:1OMAAOSwFZJn2iKk&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ev1OXepLBYfJsTgfb8JWVm8rKKzdCDcOWxyOAWpKDupa14fCB28ttqurI6nSRZsrwdoI3vlBzGvHtKFMIJNJMg0oGXCqkIexn8VDFKYQIU69Dq3ClnJglcYPIQ2ykHofywRsi2ZySLd%2B7qj4S4eeCfxHGUs6lwSuv%2FxktFTBDdhyDnth02GGgdxDXL51RnLtbjwCfDZQhQof1T%2BB5DsaGle8Io7zo6sZjFFiXj%2FoEHPNUz6mGHs4QZeg2jQbi5u4L95oHQoZxe%2FvqNYw2epCNB%7Ctkp%3ABk9SR7a_0_HAZg
"Microsoft Surface Laptop 7 Copilot+PC 13.8"" Touch X Plus 16GB/256GB/Platinum
Opens in a new window or tab",$599.00,https://www.ebay.com/itm/226714780969?_skw=laptop&itmmeta=01K83HMVY47DWGZSFZYASVFM5R&hash=item34c9410529:g:FAIAAOSwcBRoBqv9&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d6I6WlV2wE%2BkkU%2BilKS%2FiYTeGGNePHsTukmVgmlpUcT2TqXA8pUVqGqYPKSJnMjvXzgtHiIou42gdCZB6VgVNKKhD4JSlF6Mn7RkoIu5an3QK3TrrKPHf4Y3pFxPNDVoqMR58fy0UciTDoa4J3OqvSIAGWAIy575%2FLc6%2BM8DXP926wlEbK5EJJURKOtAj%2B40oPLS49fILwoPqJ%2Fk8TLbal9A6yWMCCEHKglnPh7tfLAg%3D%3D%7Ctkp%3ABk9SR7a_0_HAZg
"HP EliteBook 840 G3 14"" Touchscreen Intel Core i5 8GB RAM 128GB SSD Windows 11 !
Opens in a new window or tab",$115.00,https://www.ebay.com/itm/325531314734?_skw=laptop&itmmeta=01K83HMVY4YP5618REEG61XQBR&hash=item4bcb2daa2e:g:1lQAAOSwOJ5mWKfN&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ccxki1jzSGBBTsnvSLayoXYXTFxssuBRcWKgntx8k4NLl%2B0yTscd1QxbTwoHkTw5Bg0S%2B1UOn0d8uBcLP1fxTeua%2BNEubrJ969iwzucT5Jm7hDdwEPl0MbQ2ZtAKfV80fu7rfcI07U86S0r%2Fpdb6vIJ7DwlwPoNNv4h%2BOIrkUQE93%2BFJ7XH2CazLz4uBn2jMsFSZy4tJckbaqmJB6hVGdmSdjLUr%2FSqYHY7Rk2kFmg7w%3D%3D%7Ctkp%3ABk9SR7a_0_HAZg
"FHD Dell 2-in-1 Laptop PC: Intel i7-8665U! 16GB RAM ~ 512GB SSD! Windows 11 Pro!
Opens in a new window or tab",$259.98,https://www.ebay.com/itm/116289144463?_skw=laptop&itmmeta=01K83HMVY4BG6317ZCGC90E62E&hash=item1b135f868f:g:j-4AAeSwz89o5nCU&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eJ1HnUXhuWtxAtbhTGmNLTLGz%2BKTZ0z2J9lNTmQ3HDU2RFqBsbD2B92AeszKXrKtAxKR8UkG4zaWFz6SH7Znmu9JBnkbJAWuob55HwiidSf75JAn8%2BknlqZjZcbpzvaukFsYbu9sVw3HojFyh5ihOcaJI9jZqjk9PGGMLk3FZfplLCiXkVoayvXefl2XMvb4WM3lj3m9AKltHzOKNCrshXsG9WbrQ%2BhPHUFfzlhl%2BeWw%3D%3D%7Ctkp%3ABk9SR7a_0_HAZg
"HP 14"" Laptop, Intel Pentium N5030 Processor 4GB RAM 128GB SSD Window 11 S Mode
Opens in a new window or tab",$149.99,https://www.ebay.com/itm/297617915145?_skw=laptop&epid=4067566842&itmmeta=01K83HMVY4X6NB03ZBK0GXH87F&hash=item454b68fd09:g:094AAeSwGgBopUXT&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1esofgMwLd1ID6peJfRfGUk49TFelh%2FZ0FDr%2Bll69NRPGGj0GUweOhUjxvdsFwS3HiDYNUsrpDk%2BlLWXrIRMHRWxzp6nkqjSme6hGsymmgtdS%2BrNpWy3%2BMwMaWhaPY2qC7HkOZkwwbW%2FX417lx0k6k6M96QUMD4CeVj2H6FDjJDRON1MbvcxSixxF6Bsa%2BMqR6CU3%2FsQuuJVG7MbQfWz6v1JtKh3FRCYLdWiA0xCDMAS%2F2w5fTvvluGBExiT804ecFwE0HG%2FzvGR9eTws%2B%2FnKJi%7Ctkp%3ABk9SR7a_0_HAZg
"HP MT22 Thin Intel 1.9GHz 16GB RAM 256GB SSD Windows 11 Pro Laptop Notebook PC
Opens in a new window or tab",$105.00,https://www.ebay.com/itm/205791566655?_skw=laptop&itmmeta=01K83HMVY4YS7KF0G86H00RKCP&hash=item2fea221b3f:g:fE8AAeSwY~Fo3Ivp&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1db%2BioEfo9JUAC2PUKMjU%2BfDKDU7zJ%2BJRteJJXX%2B8tTpx3Dx2iejkF53GQpKsDqWdIfdHQ7A990rz7FE%2F8gjWMmKDN2nOE%2FY2lMYRbCD%2Fz8IrsECzk0S5Wrm%2BwnHn27qdpOGuIN6xE1kzKVEoo71alODw0IZtMoLcD2p9YnVPlH1MY5uCfhyWxcxAvJ%2F6l%2BH8H52J7VbL6i3LIiHEvVoK8toq1bgoB2RyWOFVkptjZ%2FvQ%3D%3D%7Ctkp%3ABk9SR7a_0_HAZg
"Dell Latitude 14"" Business Laptop 4-Core i7 16GB RAM 256GB SSD Windows 11 Pro
Opens in a new window or tab",$309.87,https://www.ebay.com/itm/256496543516?_skw=laptop&itmmeta=01K83HMVY4XMPXN0PATAP78324&hash=item3bb862a71c:g:NOcAAeSwU95o7b0V&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f%2BjEkUb3XnY%2BNuweU7XBvOF6rZDIKRj24iV6p3G%2Fo3eA2Ut2gZZJh%2FurZybptrmghbddzclbLKnYFeXqxsl0FPqcQwdURGOSvhHwN%2BUzHhYzfvePgIjm9rgqUcQWIaWdnRI%2Ba%2FIcYfyc6JRuR0HdjKnlESjTEj1sfrJW1%2BaVIS51UMQ9Ejw9ACFliIjSsoK2hSqk7yCyAVJyZRX%2FGwIoSJNZB9zu3N2ljNmRk%2F3jEOs4Wnhoh1lXxBfAq44HzmNQTAzPF75qAZvkDe1XeFML%2Bn%7Ctkp%3ABk9SR7a_0_HAZg
"Dell Latitude 5410 14"" FHD i7-10610U 32GB RAM 1TB NVMe SSD Win 11 Pro Laptop
Opens in a new window or tab",$210.00,https://www.ebay.com/itm/286873103842?_skw=laptop&itmmeta=01K83HMVY4H174FHHZYGF6S28M&hash=item42caf82de2:g:yRoAAeSwxT1o611b&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cbB2OE61dBoTT0eiWnARnKzRP%2F3C116wwwwDqepmNoCVrO3VC5rQGFm6817FRaSCVBb6keL1%2Bi7SA6xAY3GPjKeIGh0G3R7OX3RxMMhoFUbczybFxgF0DQ3pHdpniutvA4z6Kmv4WPlYGl0TAkW2%2FieIvn4AHct7ptV2emJyZFm%2FGNR7LI1MqY9JT9m6xtqToxgWmQ5n4%2B8JkbdpJGTD5gdvPeflhqILUL8J4KCKYGLw%3D%3D%7Ctkp%3ABk9SR7a_0_HAZg
